Time (s), X (km), Y (km), Z (km)
344626.542607676645275205,-19946.988367233487224439,11684.423263957098242827,43511.217134673759574071
344704.989657747384626418,-20009.805456122474424774,11546.054705880900655757,43526.463841479118855204
344936.902295440784655511,-20193.108157621416467009,11135.623374822080222657,43566.319608876779966522
345312.144825649389531463,-20482.029688253256608732,10467.342606608508503996,43614.290730506756517570
345814.317349189601372927,-20853.655903932016371982,9565.396536665057283244,43646.538616069607087411
346421.472517091606277972,-21279.593635378947510617,8464.252276093095133547,43636.653305009022005834
347107.074735064350534230,-21729.125339186291967053,7208.411946118540072348,43561.077738799300277606
347841.159896298020612448,-22172.547705014167149784,5851.251627272596124385,43404.223591559893975500
348591.644956715172156692,-22584.242685884772072313,4452.809364491620726767,43162.381751982808054890
349325.730117948842234910,-22945.037548327592958231,3076.649926980739110149,42845.729594463518878911
350011.332335921586491168,-23243.486731815009989077,1786.167665961969305499,42478.034785631636623293
350618.487503823591396213,-23475.856547491017408902,640.825003066588806178,42094.013048132139374502
351120.660027363803237677,-23644.807299188756587682,-307.175022324863107315,41734.676790289129712619
351495.902557572408113629,-23757.021682116519514238,-1015.420865137600003436,41441.367267164605436847
351727.815195265808142722,-23820.274311146484251367,-1452.902923377253273429,41249.436011855155811645
351806.262245336547493935,-23840.604699375435302500,-1600.825412858464233068,41182.664985053066629916
351806.262245336547493935,-19946.988367233487224439,11684.423263957098242827,43511.217134673759574071
351884.709295407286845148,-20009.805456122474424774,11546.054705880900655757,43526.463841479118855204
352116.621933100686874241,-20193.108157621416467009,11135.623374822080222657,43566.319608876779966522
352491.864463309291750193,-20482.029688253256608732,10467.342606608508503996,43614.290730506756517570
352994.036986849503591657,-20853.655903932016371982,9565.396536665057283244,43646.538616069607087411
353601.192154751508496702,-21279.593635378947510617,8464.252276093095133547,43636.653305009022005834
354286.794372724252752960,-21729.125339186291967053,7208.411946118540072348,43561.077738799300277606
355020.879533957922831178,-22172.547705014167149784,5851.251627272596124385,43404.223591559893975500
355771.364594375074375421,-22584.242685884772072313,4452.809364491620726767,43162.381751982808054890
356505.449755608744453639,-22945.037548327592958231,3076.649926980739110149,42845.729594463518878911
357191.051973581488709897,-23243.486731815009989077,1786.167665961969305499,42478.034785631636623293
357798.207141483493614942,-23475.856547491017408902,640.825003066588806178,42094.013048132139374502
358300.379665023705456406,-23644.807299188756587682,-307.175022324863107315,41734.676790289129712619
358675.622195232310332358,-23757.021682116519514238,-1015.420865137600003436,41441.367267164605436847
358907.534832925710361451,-23820.274311146484251367,-1452.902923377253273429,41249.436011855155811645
358985.981882996449712664,-23840.604699375435302500,-1600.825412858464233068,41182.664985053066629916
358985.981882996507920325,-19946.988367233487224439,11684.423263957098242827,43511.217134673759574071
359064.428933067247271538,-20009.805456122474424774,11546.054705880900655757,43526.463841479118855204
359296.341570760647300631,-20193.108157621416467009,11135.623374822080222657,43566.319608876779966522
359671.584100969252176583,-20482.029688253256608732,10467.342606608508503996,43614.290730506756517570
