Time (s), X (km), Y (km), Z (km)
881310.5855227563297,-18264.5249845125763,-21292.5011704441713,17323.2517430934822
881917.7406906583346,-17385.8895496876030,-21747.7482441611210,15446.8230077739572
882419.9132141985465,-16599.5607499443977,-22049.9312052716123,13841.7108571793651
882795.1557444070932,-15975.1201605606875,-22226.9788779072551,12611.4128667389741
883027.0683821005514,-15572.8876671587168,-22313.8382807505986,11838.0823337909533
883105.5154321712907,-15433.9494033849151,-22339.1212185190670,11574.2874030595412
883105.5154321712907,-15433.9494033849151,-22339.1212185190670,11574.2874030595412
883183.9624822420301,-15293.5388482566741,-22362.2731016584003,11309.3882392757805
883415.8751199354883,-14869.7333414293644,-22417.8935461752262,10519.8871098469244
883791.1176501440350,-14155.8667920729895,-22465.1809970486938,9222.7454185999231
884293.2901736842468,-13144.3584159421553,-22438.7022638323397,7450.6696514236974
884900.4453415862517,-11832.0373640865837,-22253.0629367011279,5258.2463936257409
885586.0475595589960,-10227.5945962299411,-21811.1994169291720,2729.2908710084157
886320.1327207926661,-8360.8753261142228,-21018.2181407308817,-16.4558612209512
887070.6177812098758,-6292.8531739660357,-19802.9736563565821,-2820.8781271789921
887804.7029424435459,-4123.0862221759562,-18148.0429387523473,-5495.4153551765485
888490.3051604162902,-1988.3366837170724,-16122.7548212206602,-7846.7950945318444
889097.4603283182951,-44.9254257124667,-13902.6727989877254,-9722.0222401943756
889599.6328518585069,1564.9168568016212,-11752.1967584940285,-11055.7073653637199
889974.8753820670536,2745.7111511356379,-9964.2292289158941,-11885.3668597842334
890206.7880197605118,3456.9774625473838,-8786.9372495461866,-12314.3739079524530
890285.2350698312512,3693.3245712295356,-8377.0770237071119,-12443.7664466126589
890285.2350698312512,3693.3245712295356,-8377.0770237071119,-12443.7664466126589
890363.6821199019905,3927.2160245520245,-7961.6483141796343,-12564.8816181316506
890595.5947575954488,4602.4914439814347,-6703.0510708277725,-12872.7903831282165
890970.8372878039954,5633.9492039783108,-4583.6873331738316,-13204.1860331739299
891473.0098113442073,6867.3801133241686,-1636.6791332268767,-13309.3287431529607
892080.1649792462122,8088.9736485034409,1982.5628997704334,-12919.2072617068770
892765.7671972189564,9078.7331800903376,5969.8123977316864,-11858.8785677311826
893499.8523584526265,9690.1257197240084,9945.1279840564675,-10136.9573887010920
894250.3374188698363,9893.8187732623519,13581.1040545871801,-7932.5492264034110
894984.4225801035063,9757.1414188255185,16681.7959954852558,-5503.1509988495964
895670.0247980762506,9393.9849349564502,19179.7680940984137,-3098.0056081509101
896277.1799659782555,8924.0870436235891,21092.6923880933173,-916.6374571399647
896779.3524895184673,8451.7418081324176,22479.3606578272156,897.7953726070118
897154.5950197270140,8058.0620431538300,23408.5085520075954,2250.1955820599687
897386.5076574204722,7799.7314603141604,23939.6434494529240,3082.2040309131262
897464.9547074912116,7709.9801108382853,24112.1272661518160,3362.7677012007334
897464.9547074912116,7709.9801108382853,24112.1272661518160,3362.7677012007334
897543.4017575619509,7619.0929696053245,24281.0592405196367,3642.8360443220590
897775.3143952554092,7344.1008508283157,24760.1415138827724,4467.6144399375771
898150.5569254639558,6880.9715310547945,25473.3463461730717,5790.6017116450821
898652.7294490041677,6230.9985481047515,26315.0632987093268,7534.9974384506349
899259.8846169061726,5407.7622069198151,27173.8561784975318,9598.1406737131183
899945.4868348789169,4440.5191441535462,27953.7883892991667,11860.5558381428127
900679.5719961125869,3373.0043345329796,28588.2248144220648,14197.8116642323439
901430.0570565297967,2258.8664682510753,29044.7574640043167,16492.0770409212564
902164.1422177634668,1155.7900667221729,29322.8139091457560,18640.8386659038370
902849.7444357362110,120.0114797869210,29446.6810943452147,20561.6865457140957
